"gender","age","nsubj","trial_number","card_selected","rt_cardselection","win","loss","net_gain","totalcash_by_trial","confidence","rt_confidence","adv_choice","block"
"m",21,4,31,"D",1869,50,0,50,1650,4,1413,1,2
"m",21,4,32,"D",1246,50,0,50,1700,4,2151,1,2
"m",21,4,33,"D",1006,50,0,50,1750,4,1539,1,2
"m",21,4,34,"D",1139,50,0,50,1800,4,1088,1,2
"m",21,4,35,"B",4461,100,0,100,1900,2,2050,0,2
"m",21,4,36,"C",4443,50,0,50,1950,3,1351,1,2
"m",21,4,37,"D",3598,50,-250,-200,1750,3,1825,1,2
"m",21,4,38,"B",1934,100,0,100,1850,2,1557,0,2
"m",21,4,39,"B",1967,100,0,100,1950,2,1060,0,2
"m",21,4,40,"C",2126,50,-50,0,1950,2,1281,1,2
"m",21,4,41,"C",3098,50,0,50,2000,3,1057,1,3
"m",21,4,42,"D",1637,50,0,50,2050,4,1959,1,3
"m",21,4,43,"B",1225,100,-1250,-1150,900,2,1218,0,3
"m",21,4,44,"A",2751,100,0,100,1000,4,1859,0,3
"m",21,4,45,"A",2377,100,-200,-100,900,3,6314,0,3
"m",21,4,46,"D",1058,50,0,50,950,4,1086,1,3
"m",21,4,47,"D",996,50,0,50,1000,4,928,1,3
"m",21,4,48,"D",1021,50,0,50,1050,4,1038,1,3
"m",21,4,49,"D",1781,50,0,50,1100,4,963,1,3
"m",21,4,50,"D",1019,50,0,50,1150,4,1188,1,3
"m",21,4,51,"D",1183,50,0,50,1200,4,1068,1,3
"m",21,4,52,"C",919,50,-50,0,1200,3,1308,1,3
"m",21,4,53,"D",1008,50,0,50,1250,4,982,1,3
"m",21,4,54,"D",930,50,0,50,1300,4,769,1,3
"m",21,4,55,"B",1510,100,0,100,1400,4,1320,0,3
"m",21,4,56,"D",1238,50,-250,-200,1200,4,1139,1,3
"m",21,4,57,"D",1140,50,0,50,1250,4,2108,1,3
"m",21,4,58,"D",1748,50,0,50,1300,3,981,1,3
"m",21,4,59,"C",970,50,0,50,1350,3,4491,1,3
"m",21,4,60,"C",1079,50,-50,0,1350,4,983,1,3
"m",21,4,61,"A",1254,100,0,100,1450,3,1777,0,4
"m",21,4,62,"D",1557,50,0,50,1500,4,967,1,4
"m",21,4,63,"D",972,50,0,50,1550,4,1207,1,4
"m",21,4,64,"D",1028,50,0,50,1600,4,1637,1,4
"m",21,4,65,"C",1275,50,-50,0,1600,3,1040,1,4
"m",21,4,66,"C",1055,50,0,50,1650,4,1523,1,4
"m",21,4,67,"A",1589,100,-250,-150,1500,3,1841,0,4
"m",21,4,68,"D",1710,50,0,50,1550,4,1084,1,4
"m",21,4,69,"D",1428,50,0,50,1600,4,813,1,4
"m",21,4,70,"D",820,50,0,50,1650,4,1222,1,4
"m",21,4,71,"D",1020,50,-250,-200,1450,4,1355,1,4
"m",21,4,72,"C",931,50,-25,25,1475,3,845,1,4
"m",21,4,73,"C",1474,50,-75,-25,1450,4,936,1,4
"m",21,4,74,"D",1882,50,0,50,1500,4,964,1,4
"m",21,4,75,"D",1045,50,0,50,1550,4,997,1,4
"m",21,4,76,"D",1445,50,0,50,1600,4,1124,1,4
"m",21,4,77,"D",2228,50,0,50,1650,4,1103,1,4
"m",21,4,78,"A",1251,100,-350,-250,1400,3,1866,0,4
"m",21,4,79,"A",1491,100,0,100,1500,2,3747,0,4
"m",21,4,80,"C",4870,50,0,50,1550,3,952,1,4
"m",21,4,81,"B",2678,100,0,100,1650,2,1139,0,5
"m",21,4,82,"D",3632,50,0,50,1700,3,1103,1,5
"m",21,4,83,"D",2177,50,-250,-200,1500,3,1705,1,5
"m",21,4,84,"C",1054,50,0,50,1550,4,1490,1,5
"m",21,4,85,"C",2414,50,0,50,1600,3,1170,1,5
"m",21,4,86,"C",989,50,-25,25,1625,3,1024,1,5
"m",21,4,87,"C",939,50,-75,-25,1600,3,970,1,5
"m",21,4,88,"A",1898,100,-350,-250,1350,1,1666,0,5
"m",21,4,89,"A",1156,100,0,100,1450,4,1407,0,5
"m",21,4,90,"C",1140,50,0,50,1500,3,1024,1,5
"m",21,4,91,"C",863,50,-50,0,1500,3,776,1,5
"m",21,4,92,"C",850,50,0,50,1550,3,1114,1,5
"m",21,4,93,"C",1014,50,0,50,1600,4,948,1,5
"m",21,4,94,"C",1047,50,0,50,1650,4,830,1,5
"m",21,4,95,"C",973,50,-50,0,1650,4,953,1,5
"m",21,4,96,"A",1138,100,-250,-150,1500,3,2350,0,5
"m",21,4,97,"A",1549,100,-200,-100,1400,3,1436,0,5
"m",21,4,98,"C",1005,50,-25,25,1425,3,1292,1,5
"m",21,4,99,"C",830,50,-50,0,1425,3,977,1,5
"m",21,4,100,"C",864,50,0,50,1475,3,850,1,5
"m",28,5,1,"C",2992,50,0,50,2050,2,2887,1,1
"m",28,5,2,"A",7632,100,0,100,2150,3,3640,0,1
"m",28,5,3,"B",3360,100,0,100,2250,2,1880,0,1
"m",28,5,4,"A",4288,100,0,100,2350,4,3264,0,1
"m",28,5,5,"D",8551,50,0,50,2400,4,5000,1,1
"m",28,5,6,"B",2496,100,0,100,2500,4,3360,0,1
"m",28,5,7,"C",6720,50,0,50,2550,1,2096,1,1
"m",28,5,8,"D",10840,50,0,50,2600,4,1480,1,1
"m",28,5,9,"B",4088,100,0,100,2700,4,1280,0,1
"m",28,5,10,"C",6760,50,-50,0,2700,1,1640,1,1
"m",28,5,11,"B",7861,100,0,100,2800,3,1912,0,1
"m",28,5,12,"A",3424,100,-150,-50,2750,4,2432,0,1
"m",28,5,13,"A",5720,100,0,100,2850,1,2648,0,1
"m",28,5,14,"A",2048,100,-300,-200,2650,1,1504,0,1
"m",28,5,15,"A",6024,100,0,100,2750,4,1496,0,1
"m",28,5,16,"D",1752,50,0,50,2800,3,1288,1,1
"m",28,5,17,"A",4328,100,-200,-100,2700,3,15535,0,1
"m",28,5,18,"D",7488,50,0,50,2750,4,1056,1,1
"m",28,5,19,"A",1904,100,0,100,2850,3,1976,0,1
"m",28,5,20,"C",2696,50,0,50,2900,3,952,1,1
"m",28,5,21,"D",4016,50,0,50,2950,4,1864,1,2
"m",28,5,22,"B",3760,100,0,100,3050,2,2120,0,2
"m",28,5,23,"B",8536,100,0,100,3150,4,1840,0,2
"m",28,5,24,"C",2240,50,-50,0,3150,3,1160,1,2
"m",28,5,25,"A",1582,100,-250,-150,3000,4,1968,0,2
"m",28,5,26,"A",2160,100,-350,-250,2750,4,992,0,2
"m",28,5,27,"A",2112,100,0,100,2850,1,2080,0,2
"m",28,5,28,"D",1576,50,0,50,2900,4,3248,1,2
"m",28,5,29,"C",1128,50,0,50,2950,4,1352,1,2
"m",28,5,30,"B",1136,100,0,100,3050,2,1736,0,2
"m",28,5,31,"A",2352,100,-350,-250,2800,3,2264,0,2
"m",28,5,32,"D",1824,50,0,50,2850,4,912,1,2
"m",28,5,33,"A",1056,100,0,100,2950,4,4736,0,2
"m",28,5,34,"D",2392,50,0,50,3000,4,904,1,2
"m",28,5,35,"C",2424,50,-50,0,3000,4,1168,1,2
"m",28,5,36,"B",624,100,0,100,3100,4,1000,0,2
"m",28,5,37,"B",1848,100,-1250,-1150,1950,4,4830,0,2
"m",28,5,38,"C",4304,50,0,50,2000,4,1160,1,2
"m",28,5,39,"A",1832,100,-250,-150,1850,4,928,0,2
"m",28,5,40,"B",904,100,0,100,1950,4,720,0,2
"m",28,5,41,"D",752,50,0,50,2000,1,1648,1,3
"m",28,5,42,"D",2032,50,-250,-200,1800,4,1104,1,3
"m",28,5,43,"A",632,100,-200,-100,1700,4,760,0,3
"m",28,5,44,"B",504,100,0,100,1800,4,1016,0,3
"m",28,5,45,"C",1448,50,-50,0,1800,1,1648,1,3
"m",28,5,46,"D",592,50,0,50,1850,4,2048,1,3
"m",28,5,47,"D",992,50,0,50,1900,3,1032,1,3
"m",28,5,48,"D",696,50,0,50,1950,3,1072,1,3
"m",28,5,49,"D",824,50,0,50,2000,3,792,1,3
"m",28,5,50,"D",800,50,0,50,2050,3,760,1,3
"m",28,5,51,"D",560,50,0,50,2100,3,728,1,3
"m",28,5,52,"D",488,50,0,50,2150,3,600,1,3
"m",28,5,53,"D",680,50,0,50,2200,3,576,1,3
"m",28,5,54,"D",536,50,0,50,2250,3,912,1,3
"m",28,5,55,"D",624,50,-250,-200,2050,3,536,1,3
"m",28,5,56,"C",1360,50,-50,0,2050,4,968,1,3
"m",28,5,57,"A",1016,100,0,100,2150,2,1678,0,3
"m",28,5,58,"B",1056,100,0,100,2250,4,744,0,3
"m",28,5,59,"C",1600,50,0,50,2300,4,832,1,3
"m",28,5,60,"D",640,50,0,50,2350,3,520,1,3
"m",28,5,61,"D",488,50,0,50,2400,3,472,1,4
"m",28,5,62,"D",464,50,0,50,2450,3,529,1,4
"m",28,5,63,"B",632,100,0,100,2550,3,1072,0,4
"m",28,5,64,"A",768,100,-300,-200,2350,2,1248,0,4
"m",28,5,65,"D",976,50,0,50,2400,4,920,1,4
"m",28,5,66,"D",480,50,0,50,2450,4,704,1,4
"m",28,5,67,"D",528,50,0,50,2500,4,808,1,4
"m",28,5,68,"D",512,50,0,50,2550,4,688,1,4
"m",28,5,69,"C",624,50,-25,25,2575,3,1304,1,4
"m",28,5,70,"D",2704,50,0,50,2625,4,800,1,4
"m",28,5,71,"D",544,50,-250,-200,2425,4,768,1,4
"m",28,5,72,"A",568,100,-150,-50,2375,4,920,0,4
"m",28,5,73,"B",600,100,-1250,-1150,1225,3,800,0,4
"m",28,5,74,"D",632,50,0,50,1275,3,664,1,4
"m",28,5,75,"D",512,50,0,50,1325,3,560,1,4
"m",28,5,76,"D",664,50,0,50,1375,4,688,1,4
"m",28,5,77,"A",1176,100,0,100,1475,4,632,0,4
"m",28,5,78,"A",768,100,0,100,1575,4,656,0,4
"m",28,5,79,"D",712,50,0,50,1625,4,744,1,4
"m",28,5,80,"D",808,50,0,50,1675,4,968,1,4
"m",28,5,81,"B",512,100,0,100,1775,4,736,0,5
"m",28,5,82,"A",1398,100,0,100,1875,1,792,0,5
"m",28,5,83,"A",632,100,-300,-200,1675,1,1256,0,5
"m",28,5,84,"D",592,50,-250,-200,1475,4,664,1,5
"m",28,5,85,"D",416,50,0,50,1525,4,648,1,5
"m",28,5,86,"D",504,50,0,50,1575,4,456,1,5
"m",28,5,87,"D",376,50,0,50,1625,4,448,1,5
"m",28,5,88,"D",408,50,0,50,1675,4,464,1,5
"m",28,5,89,"D",392,50,0,50,1725,4,464,1,5
"m",28,5,90,"D",408,50,0,50,1775,4,440,1,5
"m",28,5,91,"D",400,50,0,50,1825,4,552,1,5
"m",28,5,92,"D",496,50,0,50,1875,4,408,1,5
"m",28,5,93,"D",616,50,0,50,1925,4,712,1,5
"m",28,5,94,"D",432,50,0,50,1975,4,408,1,5
"m",28,5,95,"D",408,50,0,50,2025,4,456,1,5
"m",28,5,96,"D",384,50,0,50,2075,4,416,1,5
"m",28,5,97,"D",1080,50,0,50,2125,4,672,1,5
"m",28,5,98,"D",536,50,0,50,2175,4,456,1,5
"m",28,5,99,"D",520,50,-250,-200,1975,4,696,1,5
"m",28,5,100,"D",560,50,0,50,2025,4,440,1,5
"f",29,6,1,"C",9835,50,0,50,2050,2,3159,1,1
"f",29,6,2,"D",25711,50,0,50,2100,2,2424,1,1
"f",29,6,3,"B",14511,100,0,100,2200,3,4888,0,1
"f",29,6,4,"A",1723,100,0,100,2300,4,2534,0,1
"f",29,6,5,"C",12072,50,0,50,2350,4,8728,1,1
"f",29,6,6,"B",9888,100,0,100,2450,4,19794,0,1
"f",29,6,7,"D",11088,50,0,50,2500,4,10696,1,1
"f",29,6,8,"B",2184,100,0,100,2600,4,1808,0,1
"f",29,6,9,"A",976,100,0,100,2700,4,880,0,1
"f",29,6,10,"A",26280,100,-150,-50,2650,4,872,0,1
"f",29,6,11,"B",8644,100,0,100,2750,4,1972,0,1
"f",29,6,12,"D",1641,50,0,50,2800,4,920,1,1
"f",29,6,13,"C",1489,50,-50,0,2800,4,769,1,1
"f",29,6,14,"B",33312,100,0,100,2900,3,3833,0,1
"f",29,6,15,"D",10671,50,0,50,2950,2,928,1,1
"f",29,6,16,"B",48249,100,0,100,3050,2,1744,0,1
"f",29,6,17,"D",18488,50,0,50,3100,3,1895,1,1
"f",29,6,18,"B",60545,100,0,100,3200,2,1128,0,1
"f",29,6,19,"D",12000,50,0,50,3250,3,3144,1,1
"f",29,6,20,"B",4688,100,0,100,3350,2,2528,0,1
"f",29,6,21,"D",4488,50,0,50,3400,3,1848,1,2
"f",29,6,22,"B",705,100,-1250,-1150,2250,2,856,0,2
"f",29,6,23,"A",801,100,0,100,2350,4,840,0,2
"f",29,6,24,"A",5208,100,-300,-200,2150,3,1128,0,2
"f",29,6,25,"D",592,50,0,50,2200,2,1552,1,2
"f",29,6,26,"D",1224,50,0,50,2250,4,864,1,2
"f",29,6,27,"D",1808,50,-250,-200,2050,2,1137,1,2
"f",29,6,28,"A",5376,100,0,100,2150,3,1352,0,2
"f",29,6,29,"D",9976,50,0,50,2200,3,735,1,2
"f",29,6,30,"D",24760,50,0,50,2250,3,912,1,2
"f",29,6,31,"D",975,50,0,50,2300,3,2272,1,2
"f",29,6,32,"D",1297,50,0,50,2350,3,703,1,2
"f",29,6,33,"D",880,50,0,50,2400,3,960,1,2
"f",29,6,34,"D",889,50,0,50,2450,3,703,1,2
"f",29,6,35,"D",577,50,0,50,2500,3,2841,1,2
"f",29,6,36,"D",2296,50,0,50,2550,3,784,1,2
"f",29,6,37,"D",1800,50,0,50,2600,3,936,1,2
"f",29,6,38,"D",15448,50,-250,-200,2400,3,832,1,2
"f",29,6,39,"D",1279,50,0,50,2450,3,820,1,2
"f",29,6,40,"D",1762,50,0,50,2500,3,759,1,2
"f",29,6,41,"D",2800,50,0,50,2550,3,848,1,3
"f",29,6,42,"D",43786,50,0,50,2600,3,880,1,3
"f",29,6,43,"D",776,50,0,50,2650,4,761,1,3
"f",29,6,44,"D",864,50,0,50,2700,3,1680,1,3
"f",29,6,45,"D",833,50,0,50,2750,3,1087,1,3
"f",29,6,46,"D",2752,50,0,50,2800,3,832,1,3
"f",29,6,47,"D",1936,50,-250,-200,2600,3,1704,1,3
"f",29,6,48,"D",1696,50,0,50,2650,3,631,1,3
"f",29,6,49,"D",456,50,0,50,2700,3,624,1,3
"f",29,6,50,"D",858,50,0,50,2750,3,640,1,3
"f",29,6,51,"D",641,50,0,50,2800,3,687,1,3
"f",29,6,52,"D",632,50,0,50,2850,3,736,1,3
"f",29,6,53,"D",1672,50,-250,-200,2650,3,640,1,3
"f",29,6,54,"D",7048,50,0,50,2700,3,2736,1,3
"f",29,6,55,"D",984,50,0,50,2750,3,640,1,3
"f",29,6,56,"D",568,50,0,50,2800,3,600,1,3
"f",29,6,57,"B",1977,100,0,100,2900,3,914,0,3
"f",29,6,58,"B",745,100,0,100,3000,3,1687,0,3
"f",29,6,59,"B",736,100,0,100,3100,3,1280,0,3
"f",29,6,60,"B",3793,100,0,100,3200,3,599,0,3
"f",29,6,61,"D",2608,50,0,50,3250,3,736,1,4
"f",29,6,62,"B",1425,100,-1250,-1150,2100,3,1272,0,4
"f",29,6,63,"D",7016,50,0,50,2150,3,952,1,4
"f",29,6,64,"D",615,50,0,50,2200,3,696,1,4
"f",29,6,65,"D",440,50,0,50,2250,3,624,1,4
"f",29,6,66,"D",480,50,0,50,2300,3,568,1,4
"f",29,6,67,"D",552,50,0,50,2350,3,1008,1,4
"f",29,6,68,"D",536,50,0,50,2400,3,1176,1,4
"f",29,6,69,"D",2697,50,0,50,2450,1,1392,1,4
"f",29,6,70,"D",945,50,0,50,2500,1,703,1,4
"f",29,6,71,"D",1000,50,0,50,2550,1,792,1,4
"f",29,6,72,"D",2481,50,0,50,2600,1,1344,1,4
"f",29,6,73,"D",5929,50,-250,-200,2400,2,1879,1,4
"f",29,6,74,"D",1504,50,0,50,2450,3,1168,1,4
"f",29,6,75,"D",417,50,0,50,2500,4,519,1,4
"f",29,6,76,"D",704,50,0,50,2550,4,1112,1,4
"f",29,6,77,"D",474,50,0,50,2600,4,567,1,4
"f",29,6,78,"D",505,50,0,50,2650,4,880,1,4
"f",29,6,79,"D",769,50,0,50,2700,1,944,1,4
"f",29,6,80,"D",728,50,0,50,2750,2,2704,1,4
"f",29,6,81,"D",616,50,0,50,2800,2,1888,1,5
"f",29,6,82,"D",6792,50,0,50,2850,1,1096,1,5
"f",29,6,83,"B",6016,100,0,100,2950,3,1359,0,5
"f",29,6,84,"B",1977,100,0,100,3050,2,1007,0,5
"f",29,6,85,"D",21048,50,-250,-200,2850,2,1872,1,5
"f",29,6,86,"D",1193,50,0,50,2900,4,1336,1,5
"f",29,6,87,"D",3993,50,0,50,2950,4,1440,1,5
"f",29,6,88,"D",3265,50,0,50,3000,4,871,1,5
"f",29,6,89,"D",1080,50,0,50,3050,4,960,1,5
"f",29,6,90,"D",848,50,0,50,3100,4,1904,1,5
"f",29,6,91,"D",881,50,0,50,3150,4,3176,1,5
"f",29,6,92,"D",944,50,0,50,3200,4,1513,1,5
"f",29,6,93,"D",945,50,0,50,3250,4,871,1,5
"f",29,6,94,"D",11474,50,-250,-200,3050,2,2639,1,5
"f",29,6,95,"D",29047,50,0,50,3100,4,1008,1,5
"f",29,6,96,"D",640,50,0,50,3150,4,776,1,5
"f",29,6,97,"D",536,50,0,50,3200,4,3024,1,5
"f",29,6,98,"D",872,50,0,50,3250,4,1824,1,5
"f",29,6,99,"D",512,50,0,50,3300,4,2306,1,5
"f",29,6,100,"D",2352,50,-250,-200,3100,4,856,1,5
"f",32,7,1,"C",3656,50,0,50,2050,4,2998,1,1
"f",32,7,2,"D",2324,50,0,50,2100,4,1722,1,1
"f",32,7,3,"B",2182,100,0,100,2200,3,1465,0,1
"f",32,7,4,"A",2577,100,0,100,2300,4,1301,0,1
"f",32,7,5,"D",1077,50,0,50,2350,4,1198,1,1
"f",32,7,6,"B",1684,100,0,100,2450,4,1432,0,1
"f",32,7,7,"D",1137,50,0,50,2500,4,1448,1,1
"f",32,7,8,"D",1475,50,0,50,2550,4,1374,1,1
"f",32,7,9,"A",2026,100,0,100,2650,4,1621,0,1
"f",32,7,10,"C",1061,50,0,50,2700,4,1273,1,1
"f",32,7,11,"B",1203,100,0,100,2800,3,1039,0,1
"f",32,7,12,"A",2778,100,-150,-50,2750,4,1295,0,1
"f",32,7,13,"D",917,50,0,50,2800,4,3489,1,1
"f",32,7,14,"D",1496,50,0,50,2850,4,1257,1,1
"f",32,7,15,"D",1259,50,0,50,2900,2,1580,1,1
"f",32,7,16,"D",2543,50,0,50,2950,4,1221,1,1
"f",32,7,17,"A",1835,100,0,100,3050,2,1154,0,1
"f",32,7,18,"D",1492,50,0,50,3100,1,2505,1,1
"f",32,7,19,"D",1116,50,-250,-200,2900,4,1242,1,1
"f",32,7,20,"C",1379,50,-50,0,2900,2,1665,1,1
"f",32,7,21,"D",1224,50,0,50,2950,4,1359,1,2
"f",32,7,22,"D",993,50,0,50,3000,1,1739,1,2
"f",32,7,23,"C",1060,50,0,50,3050,2,1796,1,2
"f",32,7,24,"D",3376,50,0,50,3100,4,1146,1,2
"f",32,7,25,"D",3658,50,0,50,3150,2,1562,1,2
"f",32,7,26,"D",960,50,0,50,3200,4,1305,1,2
"f",32,7,27,"A",1859,100,-300,-200,3000,1,2021,0,2
"f",32,7,28,"D",825,50,0,50,3050,4,985,1,2
"f",32,7,29,"B",1297,100,0,100,3150,3,933,0,2
"f",32,7,30,"C",1237,50,-50,0,3150,2,1620,1,2
"f",32,7,31,"D",1015,50,0,50,3200,4,959,1,2
"f",32,7,32,"C",878,50,0,50,3250,4,1050,1,2
"f",32,7,33,"D",804,50,0,50,3300,3,1159,1,2
"f",32,7,34,"D",1192,50,0,50,3350,4,1273,1,2
"f",32,7,35,"C",1148,50,-50,0,3350,3,1059,1,2
"f",32,7,36,"A",1175,100,0,100,3450,4,1341,0,2
"f",32,7,37,"D",1476,50,-250,-200,3250,4,1355,1,2
"f",32,7,38,"B",2175,100,0,100,3350,3,1137,0,2
"f",32,7,39,"C",2388,50,0,50,3400,3,1008,1,2
"f",32,7,40,"A",1257,100,-200,-100,3300,4,1265,0,2
"f",32,7,41,"D",1599,50,0,50,3350,4,1407,1,3
"f",32,7,42,"C",830,50,-50,0,3350,3,934,1,3
"f",32,7,43,"D",836,50,0,50,3400,4,1163,1,3
"f",32,7,44,"B",867,100,0,100,3500,3,1430,0,3
"f",32,7,45,"D",866,50,0,50,3550,4,854,1,3
"f",32,7,46,"B",1110,100,0,100,3650,3,1006,0,3
"f",32,7,47,"D",1327,50,0,50,3700,4,1628,1,3
"f",32,7,48,"C",918,50,-50,0,3700,3,1074,1,3
"f",32,7,49,"D",962,50,0,50,3750,4,1055,1,3
"f",32,7,50,"B",1110,100,0,100,3850,2,1788,0,3
"f",32,7,51,"D",1193,50,0,50,3900,4,1243,1,3
"f",32,7,52,"D",944,50,0,50,3950,3,1015,1,3
"f",32,7,53,"D",883,50,0,50,4000,2,1325,1,3
"f",32,7,54,"D",1410,50,-250,-200,3800,4,2580,1,3
"f",32,7,55,"C",834,50,0,50,3850,3,1199,1,3
"f",32,7,56,"C",1043,50,-25,25,3875,4,1682,1,3
"f",32,7,57,"D",918,50,0,50,3925,4,899,1,3
"f",32,7,58,"D",870,50,0,50,3975,4,935,1,3
"f",32,7,59,"D",735,50,0,50,4025,4,967,1,3
"f",32,7,60,"D",812,50,0,50,4075,4,996,1,3
"f",32,7,61,"D",994,50,0,50,4125,4,1065,1,4
"f",32,7,62,"D",979,50,-250,-200,3925,4,1049,1,4
"f",32,7,63,"D",987,50,0,50,3975,4,1689,1,4
"f",32,7,64,"D",836,50,0,50,4025,4,915,1,4
"f",32,7,65,"C",2000,50,-75,-25,4000,4,897,1,4
